id,pic_id,age,male,college,orientation,friend_request,char_positivity,char_outgoing,char_open,char_friendly,char_discipline,char_social,char_economic,rating,face,nose,eyes,mouth,overall_feature,skin,hair,color,acne,glasses,double_eyelid,thick_eyebrow,thick_lip,face_shape,long_hair
76,9,23,0,1,1,1,3,2,3,2,2,3,3,3,3,3,2,3,3,3,2,black,1,0,0,1,1,square,1
76,10,23,0,1,1,3,4,4,4,4,4,4,4,5,4,3,4,4,4,4,4,fair,0,0,1,0,0,round,1
76,11,23,0,1,1,1,3,4,4,3,2,2,2,3,2,2,2,2,2,2,2,healthy,0,0,1,0,1,round,1
76,12,23,0,1,1,1,3,4,4,3,4,5,4,4,3,3,3,3,3,3,3,fair,0,0,1,0,0,long,0
77,1,21,0,6,1,2,3,3,2,2,3,3,3,8,3,2,5,4,4,4,5,black,0,0,1,0,0,long,1
77,2,21,0,6,1,1,3,4,3,4,3,4,4,5,2,2,4,3,3,3,1,healthy,0,1,0,1,0,square,0
77,3,21,0,6,1,1,2,4,4,4,3,3,3,6,3,3,2,3,3,3,4,healthy,0,0,0,0,0,square,0
77,4,21,0,6,1,1,2,4,4,4,3,3,3,6,3,3,4,2,3,4,3,fair,0,1,1,0,0,long,0
77,5,21,0,6,1,2,3,4,3,2,3,4,4,8,4,3,4,3,4,4,4,fair,0,0,1,0,0,round,1
77,6,21,0,6,1,2,3,2,3,3,3,3,3,7,4,4,3,3,4,3,2,healthy,0,0,0,0,0,long,1
78,1,20,0,6,5,2,3,3,4,2,2,3,3,3,3,3,4,4,3,3,1,black,0,0,1,0,0,long,1
78,2,20,0,6,5,1,3,3,3,2,2,3,3,2,3,2,2,4,2,3,3,healthy,0,1,0,1,0,square,0
78,3,20,0,6,5,2,2,2,3,3,3,3,3,4,4,3,3,3,3,3,4,healthy,0,0,0,0,0,square,0
78,4,20,0,6,5,1,3,2,3,3,3,2,2,3,3,2,4,4,3,4,2,fair,0,1,1,0,0,long,0
78,5,20,0,6,5,2,2,2,3,1,3,3,3,5,4,2,4,4,3,4,3,fair,0,0,1,0,0,round,1
78,6,20,0,6,5,1,3,3,3,1,2,2,3,3,2,4,2,3,2,3,4,healthy,0,0,0,0,0,long,1
79,1,20,0,7,1,3,3,3,3,3,2,3,3,5,3,3,4,4,4,3,3,black,0,0,1,0,0,long,1
79,2,20,0,7,1,2,4,4,4,3,4,4,5,3,2,3,2,3,3,4,1,healthy,0,1,0,1,0,square,0
79,3,20,0,7,1,4,5,4,4,4,4,4,5,8,4,4,4,3,4,4,5,healthy,0,0,0,0,0,square,0
79,4,20,0,7,1,2,2,2,2,3,4,3,3,3,3,3,3,3,3,4,2,fair,0,1,1,0,0,long,0
79,5,20,0,7,1,3,3,4,4,2,4,4,5,5,4,3,4,3,4,4,3,fair,0,0,1,0,0,round,1
79,6,20,0,7,1,2,4,4,4,5,4,3,3,4,3,4,2,3,3,4,3,healthy,0,0,0,0,0,long,1
80,7,22,0,3,1,1,2,3,3,3,2,2,2,3,3,2,3,1,3,3,1,healthy,1,1,1,1,1,square,0
80,8,22,0,3,1,3,5,4,4,4,4,3,3,8,4,4,4,4,4,4,4,healthy,0,0,1,0,0,square,0
80,9,22,0,3,1,3,4,3,4,3,3,3,3,6,3,3,3,2,3,3,2,black,1,0,0,1,1,square,1
80,10,22,0,3,1,3,5,5,3,4,3,4,4,8,4,4,4,4,4,4,4,fair,0,0,1,0,0,round,1
80,11,22,0,3,1,2,4,5,4,4,3,3,3,6,4,4,4,4,3,4,4,healthy,0,0,1,0,1,round,1
80,12,22,0,3,1,2,3,4,4,2,4,5,4,8,4,4,4,4,4,4,4,fair,0,0,1,0,0,long,0
81,7,23,0,3,3,2,2,3,4,4,1,4,5,4,4,2,3,1,2,1,3,healthy,1,1,1,1,1,square,0
81,8,23,0,3,3,3,3,5,5,4,2,5,4,9,5,5,5,5,5,5,5,healthy,0,0,1,0,0,square,0
81,9,23,0,3,3,3,2,4,5,2,4,3,3,7,5,4,2,1,3,3,4,black,1,0,0,1,1,square,1
81,10,23,0,3,3,4,5,5,4,5,5,4,3,8,4,3,5,3,3,4,3,fair,0,0,1,0,0,round,1
81,11,23,0,3,3,3,4,5,4,4,3,3,3,6,3,2,4,2,3,4,3,healthy,0,0,1,0,1,round,1
81,12,23,0,3,3,4,4,5,3,3,4,5,4,10,5,5,5,4,5,5,4,fair,0,0,1,0,0,long,0
82,1,23,0,7,3,2,2,3,4,2,2,2,2,5,4,3,4,4,3,2,2,black,0,0,1,0,0,long,1
82,2,23,0,7,3,2,3,2,3,2,3,3,3,6,3,3,3,3,3,4,3,healthy,0,1,0,1,0,square,0
82,3,23,0,7,3,2,4,3,4,3,4,3,3,6,3,3,2,2,3,3,3,healthy,0,0,0,0,0,square,0
82,4,23,0,7,3,2,4,3,3,3,4,3,3,6,4,3,2,3,3,3,4,fair,0,1,1,0,0,long,0
82,5,23,0,7,3,2,3,4,4,2,4,3,3,6,3,3,3,3,3,3,4,fair,0,0,1,0,0,round,1
82,6,23,0,7,3,1,4,4,3,2,4,3,3,5,3,3,2,3,3,3,2,healthy,0,0,0,0,0,long,1
83,1,23,0,7,3,3,4,5,5,5,4,4,4,8,4,4,4,4,4,4,3,black,0,0,1,0,0,long,1
83,2,23,0,7,3,3,4,5,4,5,4,5,5,7,3,3,3,3,4,5,5,healthy,0,1,0,1,0,square,0
83,3,23,0,7,3,3,4,5,4,5,5,5,5,9,5,5,4,4,5,5,5,healthy,0,0,0,0,0,square,0
83,4,23,0,7,3,2,5,3,3,4,5,5,4,7,5,5,3,4,4,4,4,fair,0,1,1,0,0,long,0
83,5,23,0,7,3,4,4,5,5,4,4,5,5,9,4,4,5,5,4,5,5,fair,0,0,1,0,0,round,1
83,6,23,0,7,3,2,4,4,4,2,4,3,3,6,5,5,3,4,3,4,4,healthy,0,0,0,0,0,long,1
84,7,21,0,4,1,1,3,4,4,4,4,3,3,5,3,2,2,2,3,2,3,healthy,1,1,1,1,1,square,0
84,8,21,0,4,1,2,4,4,4,4,4,3,4,8,4,4,4,4,4,4,4,healthy,0,0,1,0,0,square,0
84,9,21,0,4,1,1,4,4,4,4,3,3,3,5,3,3,2,3,3,3,3,black,1,0,0,1,1,square,1
84,10,21,0,4,1,2,4,5,4,5,4,4,4,7,5,3,3,4,4,5,5,fair,0,0,1,0,0,round,1
84,11,21,0,4,1,1,4,5,4,5,3,3,3,6,3,3,3,3,3,3,3,healthy,0,0,1,0,1,round,1
84,12,21,0,4,1,2,4,5,4,4,3,4,4,7,3,3,3,3,4,4,3,fair,0,0,1,0,0,long,0
85,7,19,1,5,1,1,2,2,2,2,2,2,2,3,2,3,2,3,3,3,1,healthy,1,1,1,1,1,square,0
85,8,19,1,5,1,3,4,4,4,3,4,3,4,7,4,4,3,4,4,3,4,healthy,0,0,1,0,0,square,0
85,9,19,1,5,1,2,3,3,3,4,3,2,3,5,2,3,3,2,3,4,3,black,1,0,0,1,1,square,1
85,10,19,1,5,1,3,2,4,3,4,3,3,3,7,2,3,3,3,2,4,4,fair,0,0,1,0,0,round,1
85,11,19,1,5,1,1,1,2,1,1,1,2,2,3,1,1,1,2,3,2,2,healthy,0,0,1,0,1,round,1
85,12,19,1,5,1,4,5,5,5,5,5,5,5,7,5,5,4,4,4,5,4,fair,0,0,1,0,0,long,0
86,7,21,1,1,1,2,3,2,2,3,4,3,3,3,3,3,1,3,2,1,2,healthy,1,1,1,1,1,square,0
86,8,21,1,1,1,2,3,4,4,3,2,3,3,7,4,4,4,4,4,4,4,healthy,0,0,1,0,0,square,0
86,9,21,1,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,black,1,0,0,1,1,square,1
86,10,21,1,1,1,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,fair,0,0,1,0,0,round,1
86,11,21,1,1,1,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,healthy,0,0,1,0,1,round,1
86,12,21,1,1,1,2,3,3,3,3,3,3,3,7,4,4,4,4,4,4,4,fair,0,0,1,0,0,long,0
87,1,23,1,1,3,3,3,3,4,2,2,3,3,8,4,5,5,4,4,3,4,black,0,0,1,0,0,long,1
87,2,23,1,1,3,1,3,4,4,3,4,3,3,5,3,3,3,4,3,3,3,healthy,0,1,0,1,0,square,0
87,3,23,1,1,3,3,3,3,3,3,4,4,4,9,4,5,4,5,4,4,4,healthy,0,0,0,0,0,square,0
87,4,23,1,1,3,3,3,3,3,3,2,3,3,8,3,4,4,4,4,4,2,fair,0,1,1,0,0,long,0
87,5,23,1,1,3,4,4,4,4,3,4,3,3,9,5,5,5,5,5,5,5,fair,0,0,1,0,0,round,1
87,6,23,1,1,3,1,3,3,5,4,4,3,5,5,3,3,2,3,3,3,3,healthy,0,0,0,0,0,long,1
88,1,20,1,A,3,3,3,4,4,3,4,3,4,8,4,3,4,4,4,3,3,black,0,0,1,0,0,long,1
88,2,20,1,A,3,2,4,3,2,2,4,4,5,6,3,4,3,4,3,4,2,healthy,0,1,0,1,0,square,0
88,3,20,1,A,3,3,4,3,3,4,3,3,4,7,4,3,4,3,4,4,4,healthy,0,0,0,0,0,square,0
88,4,20,1,A,3,3,4,3,3,4,3,3,3,7,4,4,3,4,4,4,3,fair,0,1,1,0,0,long,0
88,5,20,1,A,3,4,3,4,4,3,3,4,4,9,3,4,4,4,4,3,4,fair,0,0,1,0,0,round,1
88,6,20,1,A,3,2,3,4,3,3,3,3,3,6,3,3,3,4,3,3,4,healthy,0,0,0,0,0,long,1
89,1,21,0,7,1,3,3,4,4,2,3,3,3,7,4,3,4,3,4,4,2,black,0,0,1,0,0,long,1
89,2,21,0,7,1,2,4,4,3,4,4,3,3,5,3,3,4,3,3,3,2,healthy,0,1,0,1,0,square,0
89,3,21,0,7,1,3,4,3,4,4,3,3,3,6,3,3,4,3,3,3,3,healthy,0,0,0,0,0,square,0
89,4,21,0,7,1,3,3,4,3,4,3,3,3,7,4,3,4,4,3,4,4,fair,0,1,1,0,0,long,0
89,5,21,0,7,1,3,4,4,4,4,3,3,3,8,4,3,4,4,4,4,4,fair,0,0,1,0,0,round,1
89,6,21,0,7,1,3,3,4,4,3,3,3,3,5,2,3,3,4,3,3,4,healthy,0,0,0,0,0,long,1
90,7,22,1,3,1,2,3,3,4,3,2,3,3,5,3,3,2,2,3,3,3,healthy,1,1,1,1,1,square,0
90,8,22,1,3,1,2,4,4,4,3,2,3,4,8,4,4,4,3,4,4,3,healthy,0,0,1,0,0,square,0
90,9,22,1,3,1,2,3,2,3,2,3,3,3,5,3,4,2,2,2,4,2,black,1,0,0,1,1,square,1
90,10,22,1,3,1,3,4,4,2,4,4,4,4,8,4,3,4,4,4,4,3,fair,0,0,1,0,0,round,1
90,11,22,1,3,1,2,5,4,3,4,3,3,3,5,2,3,2,2,3,4,3,healthy,0,0,1,0,1,round,1
90,12,22,1,3,1,4,5,4,3,4,4,4,4,9,4,4,5,4,4,4,4,fair,0,0,1,0,0,long,0
91,7,18,0,3,1,1,3,2,3,3,3,3,3,3,4,2,2,3,2,2,3,healthy,1,1,1,1,1,square,0
91,8,18,0,3,1,4,4,4,3,5,3,3,3,8,4,4,4,4,4,4,2,healthy,0,0,1,0,0,square,0
91,9,18,0,3,1,2,3,4,4,3,2,3,3,5,3,4,2,2,3,2,3,black,1,0,0,1,1,square,1
91,10,18,0,3,1,4,5,4,3,4,4,3,3,7,4,3,4,4,4,4,3,fair,0,0,1,0,0,round,1
91,11,18,0,3,1,3,4,4,3,4,3,3,3,6,3,4,2,3,3,4,3,healthy,0,0,1,0,1,round,1
91,12,18,0,3,1,3,4,4,3,2,3,3,3,8,4,4,4,4,4,4,2,fair,0,0,1,0,0,long,0
92,7,21,0,1,1,2,3,2,3,4,4,3,3,6,4,5,4,3,4,2,3,healthy,1,1,1,1,1,square,0
92,8,21,0,1,1,3,4,4,4,3,4,4,5,8,4,3,5,5,4,4,4,healthy,0,0,1,0,0,square,0
92,9,21,0,1,1,1,2,3,3,2,3,4,4,4,3,4,3,2,3,3,2,black,1,0,0,1,1,square,1
92,10,21,0,1,1,2,4,4,4,5,5,4,4,8,3,3,4,4,4,5,3,fair,0,0,1,0,0,round,1
92,11,21,0,1,1,3,5,4,4,5,4,3,3,6,3,3,4,4,3,4,4,healthy,0,0,1,0,1,round,1
92,12,21,0,1,1,3,5,4,4,4,4,5,5,8,5,3,4,5,5,4,4,fair,0,0,1,0,0,long,0
93,1,24,0,3,3,2,3,5,5,4,3,3,3,5,4,2,5,4,4,3,4,black,0,0,1,0,0,long,1
93,2,24,0,3,3,2,2,4,5,4,5,4,4,4,2,2,2,4,2,4,5,healthy,0,1,0,1,0,square,0
93,3,24,0,3,3,3,4,2,4,5,5,5,5,7,4,3,4,4,4,5,4,healthy,0,0,0,0,0,square,0
93,4,24,0,3,3,2,4,4,4,2,4,4,4,5,4,3,4,3,4,4,2,fair,0,1,1,0,0,long,0
93,5,24,0,3,3,2,4,5,5,4,4,4,4,7,2,4,4,4,4,3,5,fair,0,0,1,0,0,round,1
93,6,24,0,3,3,2,4,2,4,4,4,4,4,5,2,3,2,3,3,4,3,healthy,0,0,0,0,0,long,1
94,7,18,0,A,1,1,2,2,3,3,3,3,3,5,3,2,2,2,3,4,3,healthy,1,1,1,1,1,square,0
94,8,18,0,A,1,2,3,3,3,2,2,3,2,7,4,4,4,4,4,4,3,healthy,0,0,1,0,0,square,0
94,9,18,0,A,1,2,2,3,3,3,3,2,2,6,4,3,4,2,3,4,2,black,1,0,0,1,1,square,1
94,10,18,0,A,1,3,3,4,4,5,4,4,4,8,4,4,4,4,4,4,4,fair,0,0,1,0,0,round,1
94,11,18,0,A,1,1,5,5,5,5,3,3,4,7,4,4,4,3,3,4,3,healthy,0,0,1,0,1,round,1
94,12,18,0,A,1,2,4,3,4,4,4,4,4,8,4,4,4,4,4,4,4,fair,0,0,1,0,0,long,0
95,7,20,0,7,1,1,3,4,3,5,3,3,3,3,3,2,3,2,2,2,2,healthy,1,1,1,1,1,square,0
95,8,20,0,7,1,4,4,4,4,3,5,4,4,8,4,4,4,4,4,5,5,healthy,0,0,1,0,0,square,0
95,9,20,0,7,1,2,4,2,3,2,4,3,3,5,3,3,2,2,3,3,4,black,1,0,0,1,1,square,1
95,10,20,0,7,1,2,4,4,4,2,5,5,5,7,4,3,4,4,4,4,4,fair,0,0,1,0,0,round,1
95,11,20,0,7,1,2,5,5,4,5,4,3,3,7,4,4,4,3,4,4,3,healthy,0,0,1,0,1,round,1
95,12,20,0,7,1,2,3,3,3,2,5,5,5,7,4,4,4,4,4,4,4,fair,0,0,1,0,0,long,0
96,1,19,0,7,1,3,2,2,2,2,5,2,2,7,4,4,5,5,4,3,3,black,0,0,1,0,0,long,1
96,2,19,0,7,1,2,4,5,4,4,3,3,3,3,2,2,2,3,2,2,2,healthy,0,1,0,1,0,square,0
96,3,19,0,7,1,2,3,2,4,2,3,4,4,5,3,2,3,2,3,4,3,healthy,0,0,0,0,0,square,0
96,4,19,0,7,1,2,2,2,2,3,3,2,2,4,4,4,2,4,2,4,2,fair,0,1,1,0,0,long,0
96,5,19,0,7,1,2,2,2,2,2,4,4,4,6,4,4,4,2,4,4,3,fair,0,0,1,0,0,round,1
96,6,19,0,7,1,2,4,4,4,2,2,2,2,4,2,4,2,4,3,3,2,healthy,0,0,0,0,0,long,1
97,7,19,0,3,3,2,3,4,5,5,3,4,4,8,4,4,4,4,4,5,3,healthy,1,1,1,1,1,square,0
97,8,19,0,3,3,4,5,4,5,5,3,4,4,10,4,4,4,4,5,5,5,healthy,0,0,1,0,0,square,0
97,9,19,0,3,3,2,3,2,2,3,4,4,4,5,3,4,4,3,3,5,4,black,1,0,0,1,1,square,1
97,10,19,0,3,3,3,5,5,5,5,3,4,4,8,5,3,5,4,4,5,5,fair,0,0,1,0,0,round,1
97,11,19,0,3,3,2,5,5,5,5,4,4,4,8,3,3,4,3,4,5,5,healthy,0,0,1,0,1,round,1
97,12,19,0,3,3,2,4,5,5,5,3,4,4,9,4,4,4,3,4,5,4,fair,0,0,1,0,0,long,0
98,1,20,0,1,1,2,4,2,2,3,3,3,3,8,4,3,4,4,4,3,3,black,0,0,1,0,0,long,1
98,2,20,0,1,1,1,3,4,3,4,3,3,3,6,3,3,3,4,3,4,1,healthy,0,1,0,1,0,square,0
98,3,20,0,1,1,3,4,3,3,4,5,4,4,8,4,3,2,3,4,4,3,healthy,0,0,0,0,0,square,0
98,4,20,0,1,1,2,3,4,3,4,3,3,3,6,3,2,3,4,3,4,2,fair,0,1,1,0,0,long,0
98,5,20,0,1,1,2,4,4,3,3,4,3,4,7,4,3,4,3,3,3,3,fair,0,0,1,0,0,round,1
98,6,20,0,1,1,2,4,4,3,3,4,3,3,7,4,3,3,4,3,4,3,healthy,0,0,0,0,0,long,1
99,1,21,0,A,1,3,4,2,3,3,4,4,4,8,3,3,4,3,4,3,4,black,0,0,1,0,0,long,1
99,2,21,0,A,1,2,3,2,2,4,5,4,4,5,3,3,3,4,3,3,2,healthy,0,1,0,1,0,square,0
99,3,21,0,A,1,3,4,5,3,4,4,4,4,8,3,3,3,3,4,4,4,healthy,0,0,0,0,0,square,0
99,4,21,0,A,1,3,3,2,4,4,4,3,3,6,3,4,4,4,3,4,4,fair,0,1,1,0,0,long,0
99,5,21,0,A,1,4,2,3,4,4,4,3,3,8,4,4,4,4,4,4,4,fair,0,0,1,0,0,round,1
99,6,21,0,A,1,3,4,5,5,5,4,3,3,6,3,4,3,4,3,4,3,healthy,0,0,0,0,0,long,1
100,7,22,1,4,1,2,3,4,4,3,2,3,4,6,3,3,2,2,3,2,2,healthy,1,1,1,1,1,square,0
100,8,22,1,4,1,3,4,5,4,4,2,4,4,8,4,4,4,4,4,4,5,healthy,0,0,1,0,0,square,0
100,9,22,1,4,1,1,2,2,3,2,3,2,2,3,4,3,3,2,2,2,2,black,1,0,0,1,1,square,1
100,10,22,1,4,1,3,4,4,4,4,3,3,3,7,4,4,4,4,4,4,4,fair,0,0,1,0,0,round,1
100,11,22,1,4,1,2,4,5,4,4,3,3,3,6,3,4,3,3,3,3,3,healthy,0,0,1,0,1,round,1
100,12,22,1,4,1,3,4,4,4,4,3,4,4,7,4,4,4,4,4,3,5,fair,0,0,1,0,0,long,0
101,7,21,0,2,1,2,2,4,5,4,1,4,3,5,4,5,4,2,2,2,2,healthy,1,1,1,1,1,square,0
101,8,21,0,2,1,3,4,3,3,5,3,4,4,8,4,3,5,5,4,4,4,healthy,0,0,1,0,0,square,0
101,9,21,0,2,1,1,2,2,3,4,4,3,4,3,4,4,2,3,2,4,2,black,1,0,0,1,1,square,1
101,10,21,0,2,1,3,5,5,3,5,4,5,4,7,4,2,4,4,4,5,4,fair,0,0,1,0,0,round,1
101,11,21,0,2,1,3,4,5,5,5,2,3,3,5,2,4,3,4,3,4,2,healthy,0,0,1,0,1,round,1
101,12,21,0,2,1,4,5,2,3,5,3,5,4,9,4,4,5,5,5,5,4,fair,0,0,1,0,0,long,0
102,1,22,0,4,1,2,2,4,3,4,4,3,3,7,4,3,5,2,4,3,3,black,0,0,1,0,0,long,1
102,2,22,0,4,1,3,4,3,3,4,4,4,4,8,3,4,3,4,3,5,4,healthy,0,1,0,1,0,square,0
102,3,22,0,4,1,4,5,3,3,4,4,5,5,8,4,3,3,3,4,5,5,healthy,0,0,0,0,0,square,0
102,4,22,0,4,1,2,2,3,3,3,2,3,3,6,4,2,4,5,3,5,4,fair,0,1,1,0,0,long,0
102,5,22,0,4,1,3,4,4,4,3,4,4,4,9,4,4,4,5,4,5,5,fair,0,0,1,0,0,round,1
102,6,22,0,4,1,2,2,5,4,3,4,3,3,6,3,5,3,5,3,5,4,healthy,0,0,0,0,0,long,1
103,1,21,0,3,1,3,2,2,4,2,4,4,4,4,4,4,4,4,4,3,1,black,0,0,1,0,0,long,1
103,2,21,0,3,1,3,4,4,4,2,2,4,4,3,4,2,2,2,3,3,1,healthy,0,1,0,1,0,square,0
103,3,21,0,3,1,3,4,2,2,2,5,4,4,3,1,3,1,1,3,3,2,healthy,0,0,0,0,0,square,0
103,4,21,0,3,1,3,4,2,2,4,3,4,4,5,3,2,4,1,3,5,5,fair,0,1,1,0,0,long,0
103,5,21,0,3,1,4,2,2,4,3,2,4,4,7,2,5,5,5,4,3,3,fair,0,0,1,0,0,round,1
103,6,21,0,3,1,3,2,2,4,4,2,4,4,4,2,2,2,2,3,3,4,healthy,0,0,0,0,0,long,1
104,7,20,1,5,1,2,2,2,3,2,5,4,4,4,3,3,2,2,2,2,2,healthy,1,1,1,1,1,square,0
104,8,20,1,5,1,4,5,5,4,5,5,5,3,9,4,4,4,4,5,4,4,healthy,0,0,1,0,0,square,0
104,9,20,1,5,1,1,2,5,4,4,1,2,2,2,3,2,2,2,3,2,2,black,1,0,0,1,1,square,1
104,10,20,1,5,1,4,5,5,5,5,5,5,5,10,5,5,5,5,5,5,5,fair,0,0,1,0,0,round,1
104,11,20,1,5,1,2,3,3,3,3,3,3,3,4,2,3,2,2,3,3,3,healthy,0,0,1,0,1,round,1
104,12,20,1,5,1,4,5,5,5,5,5,5,5,10,5,5,5,5,5,5,5,fair,0,0,1,0,0,long,0
105,7,19,0,1,1,2,3,2,2,3,2,2,2,5,3,2,2,2,2,2,2,healthy,1,1,1,1,1,square,0
105,8,19,0,1,1,3,4,4,4,3,3,3,3,7,3,3,2,3,3,4,3,healthy,0,0,1,0,0,square,0
105,9,19,0,1,1,2,2,2,2,2,2,2,2,5,4,4,3,2,3,3,2,black,1,0,0,1,1,square,1
105,10,19,0,1,1,3,4,4,4,4,3,3,3,8,4,4,3,4,4,4,4,fair,0,0,1,0,0,round,1
105,11,19,0,1,1,3,4,4,4,4,3,3,3,7,3,3,3,3,4,4,3,healthy,0,0,1,0,1,round,1
105,12,19,0,1,1,3,4,4,4,3,3,3,3,9,3,4,4,4,4,4,4,fair,0,0,1,0,0,long,0
106,7,19,0,1,1,2,3,2,3,3,4,3,3,5,3,3,3,3,3,2,3,healthy,1,1,1,1,1,square,0
106,8,19,0,1,1,3,4,4,4,3,3,3,3,7,4,4,4,4,4,4,3,healthy,0,0,1,0,0,square,0
106,9,19,0,1,1,2,3,2,3,2,4,3,3,5,3,3,3,3,3,3,2,black,1,0,0,1,1,square,1
106,10,19,0,1,1,3,4,4,4,4,3,3,3,7,4,3,4,3,3,4,3,fair,0,0,1,0,0,round,1
106,11,19,0,1,1,2,5,4,3,4,2,2,2,5,3,3,3,2,2,3,3,healthy,0,0,1,0,1,round,1
106,12,19,0,1,1,3,3,3,3,2,4,4,4,7,4,3,3,3,4,3,3,fair,0,0,1,0,0,long,0
107,7,18,0,3,3,2,3,2,2,4,4,4,4,5,4,3,2,2,3,1,3,healthy,1,1,1,1,1,square,0
107,8,18,0,3,3,4,4,4,3,2,3,4,4,8,3,3,4,4,4,4,4,healthy,0,0,1,0,0,square,0
107,9,18,0,3,3,3,2,4,5,2,2,3,4,6,3,4,3,3,4,3,4,black,1,0,0,1,1,square,1
107,10,18,0,3,3,3,4,4,2,4,3,3,3,7,4,3,3,5,4,5,3,fair,0,0,1,0,0,round,1
107,11,18,0,3,3,2,3,4,4,4,2,3,3,7,4,3,3,2,3,4,5,healthy,0,0,1,0,1,round,1
107,12,18,0,3,3,3,3,4,4,2,3,2,3,8,4,3,3,4,4,4,3,fair,0,0,1,0,0,long,0
108,7,19,0,9,3,2,3,2,2,4,4,3,3,4,3,3,4,2,3,2,2,healthy,1,1,1,1,1,square,0
108,8,19,0,9,3,3,3,5,4,3,3,3,3,7,3,3,4,4,4,5,4,healthy,0,0,1,0,0,square,0
108,9,19,0,9,3,2,2,3,4,4,2,3,3,4,3,2,2,2,2,3,3,black,1,0,0,1,1,square,1
108,10,19,0,9,3,2,4,5,3,5,4,3,3,8,4,4,3,3,4,4,3,fair,0,0,1,0,0,round,1
108,11,19,0,9,3,3,4,5,3,5,3,3,3,7,4,3,4,2,3,3,4,healthy,0,0,1,0,1,round,1
108,12,19,0,9,3,3,2,3,3,4,4,3,3,9,4,4,4,4,4,4,4,fair,0,0,1,0,0,long,0
109,7,20,0,4,1,2,2,2,3,3,3,3,4,6,4,3,4,3,3,2,3,healthy,1,1,1,1,1,square,0
109,8,20,0,4,1,3,5,4,3,2,4,4,4,8,5,3,4,5,4,5,4,healthy,0,0,1,0,0,square,0
109,9,20,0,4,1,1,2,2,3,2,2,2,2,4,3,3,1,1,2,3,1,black,1,0,0,1,1,square,1
109,10,20,0,4,1,2,5,5,2,4,4,4,4,7,5,4,3,4,4,5,3,fair,0,0,1,0,0,round,1
109,11,20,0,4,1,1,5,5,4,4,2,3,3,6,4,3,2,2,3,5,3,healthy,0,0,1,0,1,round,1
109,12,20,0,4,1,2,5,4,3,2,5,5,5,8,4,5,3,4,4,3,3,fair,0,0,1,0,0,long,0
110,7,23,1,3,2,2,4,5,5,4,4,3,2,6,4,3,2,2,3,2,4,healthy,1,1,1,1,1,square,0
110,8,23,1,3,2,4,5,3,3,2,2,3,3,9,4,4,4,3,5,5,3,healthy,0,0,1,0,0,square,0
110,9,23,1,3,2,1,2,2,3,1,2,3,3,2,2,2,2,2,2,3,1,black,1,0,0,1,1,square,1
110,10,23,1,3,2,3,4,5,4,5,4,3,4,8,4,4,4,4,4,5,5,fair,0,0,1,0,0,round,1
110,11,23,1,3,2,3,5,5,5,5,3,3,3,6,3,2,2,3,2,2,3,healthy,0,0,1,0,1,round,1
110,12,23,1,3,2,3,5,5,5,5,5,3,3,8,4,4,4,4,4,5,3,fair,0,0,1,0,0,long,0
111,1,20,1,3,1,2,4,3,3,4,2,4,3,6,4,4,3,3,4,4,3,black,0,0,1,0,0,long,1
111,2,20,1,3,1,1,4,2,3,2,4,4,4,4,2,2,2,2,2,3,2,healthy,0,1,0,1,0,square,0
111,3,20,1,3,1,3,4,4,5,4,3,3,4,8,4,4,4,4,4,4,4,healthy,0,0,0,0,0,square,0
111,4,20,1,3,1,3,4,4,4,3,4,3,4,7,5,3,4,4,4,4,4,fair,0,1,1,0,0,long,0
111,5,20,1,3,1,2,2,2,2,2,4,4,4,6,3,3,4,3,3,3,2,fair,0,0,1,0,0,round,1
111,6,20,1,3,1,1,3,5,5,4,1,3,2,5,2,2,3,2,3,3,2,healthy,0,0,0,0,0,long,1
112,7,21,0,3,1,2,2,3,3,4,2,2,2,5,3,2,2,2,2,2,2,healthy,1,1,1,1,1,square,0
112,8,21,0,3,1,4,4,4,4,4,4,3,3,8,4,4,3,3,4,5,5,healthy,0,0,1,0,0,square,0
112,9,21,0,3,1,1,2,2,4,2,2,3,3,5,2,2,2,2,2,4,1,black,1,0,0,1,1,square,1
112,10,21,0,3,1,3,4,4,3,4,4,3,4,8,4,3,3,3,4,4,4,fair,0,0,1,0,0,round,1
112,11,21,0,3,1,2,4,4,4,4,3,2,2,6,3,3,3,3,3,4,2,healthy,0,0,1,0,1,round,1
112,12,21,0,3,1,3,4,4,3,4,4,4,4,8,4,4,4,3,4,4,4,fair,0,0,1,0,0,long,0
113,7,23,0,3,1,1,2,3,2,2,2,3,3,2,1,3,1,2,2,1,1,healthy,1,1,1,1,1,square,0
113,8,23,0,3,1,2,4,4,3,4,3,4,4,6,2,4,4,4,4,4,4,healthy,0,0,1,0,0,square,0
113,9,23,0,3,1,1,2,1,2,1,3,3,3,3,1,2,2,2,2,3,3,black,1,0,0,1,1,square,1
113,10,23,0,3,1,4,5,5,4,5,4,4,4,8,4,4,5,4,4,5,5,fair,0,0,1,0,0,round,1
113,11,23,0,3,1,3,5,5,5,5,4,4,4,7,3,4,5,3,4,4,4,healthy,0,0,1,0,1,round,1
113,12,23,0,3,1,4,5,5,5,5,5,5,5,8,5,5,5,5,5,5,5,fair,0,0,1,0,0,long,0
